primary_key_composed,season_id,player_id,player_name,team_id,team_abbreviation,position,age,GP,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,divisor_pie,pie,Predicted_PIE_XGB
1480_2023_SAC,2023,1480,Matthew Dellavedova,1610612758,SAC,PG,32,32,0,6.7,0.5,1.6,0.34,0.3,0.8,0.333,0.3,0.7,0.348,0.43,0.1,0.2,0.571,0.0,0.4,0.4,1.3,0.2,0.0,0.3,0.6,1.5,1.3,0.0001281988067649,0.00012648103
1481_2023_SAC,2023,1481,Trey Lyles,1610612758,SAC,PF,27,74,0,16.9,2.5,5.5,0.458,1.2,3.2,0.363,1.4,2.3,0.595,0.565,1.4,1.7,0.815,0.9,3.1,4.1,0.9,0.4,0.4,0.9,1.3,7.6,7.149999999999999,0.0007050934372072,0.00080474565
1482_2023_DEN,2023,1482,Zeke Nnaji,1610612743,DEN,PF,22,53,5,13.7,2.1,3.7,0.561,0.3,1.2,0.262,1.8,2.5,0.71,0.605,0.8,1.2,0.645,1.2,1.4,2.6,0.3,0.3,0.4,0.6,2.0,5.2,3.400000000000001,0.0002893986466357,0.00045268435
1483_2023_MEM,2023,1483,David Roddy,1610612763,MEM,PF,21,70,4,18.0,2.6,6.0,0.429,0.9,3.0,0.307,1.6,3.0,0.553,0.506,0.6,0.9,0.631,0.7,2.0,2.8,0.8,0.4,0.3,0.8,1.5,6.7,4.4,0.0004538890035073,0.00059982087
1484_2023_IND,2023,1484,Isaiah Jackson,1610612754,IND,C,21,63,12,16.5,2.8,5.0,0.563,0.0,0.2,0.143,2.8,4.8,0.582,0.566,1.5,2.3,0.651,1.8,2.7,4.5,0.8,0.5,1.5,0.8,2.4,7.2,6.650000000000001,0.0007616974972796,0.00077281595
1485_2023_MIL,2023,1485,MarJon Beauchamp,1610612749,MIL,SF,22,52,11,13.5,1.8,4.7,0.395,0.9,2.7,0.331,0.9,1.9,0.485,0.492,0.5,0.7,0.73,0.7,1.5,2.2,0.7,0.4,0.1,0.9,1.4,5.1,2.6999999999999997,0.0002752714482336,0.0003766071
1486_2023_HOU,2023,1486,Usman Garuba,1610612745,HOU,C,20,75,1,12.9,1.1,2.4,0.486,0.3,0.8,0.407,0.8,1.6,0.525,0.554,0.4,0.6,0.617,1.6,2.5,4.1,0.9,0.6,0.4,0.6,1.8,3.0,4.1000000000000005,0.0005198757370189,0.0003984446
1487_2023_CLE,2023,1487,Raul Neto,1610612739,CLE,PG,30,48,1,10.5,1.2,2.3,0.518,0.3,0.9,0.286,0.9,1.4,0.662,0.573,0.6,0.7,0.912,0.2,0.8,1.0,1.6,0.4,0.1,0.5,1.0,3.3,3.55,0.0003910768383365,0.00033764503
1488_2023_ATL,2023,1488,Frank Kaminsky,1610612737,ATL,C,29,36,0,6.5,0.9,1.8,0.492,0.4,0.9,0.394,0.5,0.8,0.6,0.595,0.4,0.4,0.875,0.2,1.3,1.4,0.9,0.2,0.1,0.3,0.6,2.5,3.25,0.0003289640163975,0.00026826453
1489_2023_PHI,2023,1489,Montrezl Harrell,1610612755,PHI,C,29,57,7,11.9,2.2,3.7,0.598,0.0,0.1,0.0,2.2,3.6,0.616,0.598,1.2,1.8,0.693,1.2,1.6,2.8,0.6,0.3,0.4,0.6,1.3,5.6,4.9,0.0004871259568545,0.0004995998
1490_2023_SAS,2023,1490,Blake Wesley,1610612759,SAS,SG,19,37,1,18.1,1.9,5.8,0.321,0.5,1.4,0.385,1.3,4.4,0.301,0.367,0.7,1.2,0.591,0.3,1.9,2.2,2.7,0.7,0.1,1.8,1.8,5.0,2.5000000000000018,0.0002997601918465,0.00051631493
1491_2023_HOU,2023,1491,Josh Christopher,1610612745,HOU,SG,21,64,2,12.3,2.4,5.1,0.465,0.3,1.4,0.236,2.1,3.8,0.55,0.497,0.7,0.9,0.75,0.3,0.8,1.1,1.1,0.5,0.2,0.9,0.9,5.8,3.749999999999999,0.0004754961009319,0.00046047848
1492_2023_SAS,2023,1492,Isaiah Roby,1610612759,SAS,PF,24,42,2,11.3,1.6,3.7,0.432,0.4,1.4,0.3,1.2,2.3,0.516,0.49,0.5,1.0,0.488,0.5,2.0,2.5,0.9,0.4,0.2,0.7,1.3,4.1,3.1499999999999995,0.0003776978417266,0.00041449445
1493_2023_OKC,2023,1493,Lindy Waters III,1610612760,OKC,SG,25,41,0,13.0,1.7,4.3,0.393,1.4,4.0,0.358,0.3,0.4,0.75,0.556,0.4,0.5,0.8,0.4,1.4,1.8,0.7,0.3,0.3,0.2,1.0,5.2,4.050000000000001,0.0004471679364027,0.00039656172
1494_2023_NYK,2023,1494,Immanuel Quickley,1610612752,NYK,SG,23,81,21,28.9,5.2,11.6,0.448,2.1,5.6,0.37,3.1,6.0,0.521,0.537,2.5,3.1,0.819,0.7,3.4,4.2,3.4,1.0,0.2,1.2,2.0,14.9,12.950000000000006,0.0013530456587608,0.0013274292
1495_2023_MEM,2023,1495,John Konchar,1610612763,MEM,SF,26,72,23,20.8,1.9,4.4,0.431,0.8,2.5,0.339,1.1,2.0,0.545,0.525,0.4,0.5,0.778,0.9,3.4,4.3,1.4,1.1,0.3,0.5,1.6,5.1,6.9,0.0007117804827728,0.0006268927
1496_2023_DET,2023,1496,Rodney McGruder,1610612765,DET,SG,31,32,12,16.4,1.9,4.8,0.408,1.3,3.0,0.423,0.7,1.7,0.382,0.543,0.6,0.7,0.818,0.6,1.7,2.3,0.9,0.5,0.0,0.3,1.2,5.7,4.6,0.0006113769271664,0.00046728452
1497_2023_MIN,2023,1497,Bryn Forbes,1610612750,MIN,SG,29,25,0,10.7,1.2,3.3,0.361,0.6,1.8,0.304,0.6,1.5,0.432,0.446,0.6,0.6,1.0,0.2,0.4,0.6,0.7,0.3,0.1,0.5,0.9,3.6,1.649999999999999,0.0001757001384304,0.00023046229
1498_2023_UTA,2023,1498,Damian Jones,1610612762,UTA,C,27,41,1,11.6,1.3,2.1,0.64,0.2,0.4,0.588,1.1,1.7,0.652,0.698,0.5,0.7,0.759,1.0,2.0,3.0,0.4,0.2,0.5,0.6,1.3,3.5,3.9500000000000006,0.0004501424501424,0.00040527436
1499_2023_NYK,2023,1499,Quentin Grimes,1610612752,NYK,SG,22,71,66,29.9,4.0,8.5,0.468,2.2,5.7,0.386,1.8,2.7,0.641,0.599,1.1,1.4,0.796,0.7,2.5,3.2,2.1,0.7,0.4,1.0,2.5,11.3,8.85,0.0009246682687284,0.0009729972
1500_2023_PHO,2023,1500,Saben Lee,1610612756,PHX,PG,23,25,1,14.9,2.0,4.8,0.405,0.4,1.2,0.367,1.5,3.6,0.418,0.45,1.7,2.3,0.737,0.5,1.3,1.8,2.7,0.8,0.0,1.0,1.3,6.0,5.35,0.0005449174984721,0.0005359768
1501_2023_IND,2023,1501,Andrew Nembhard,1610612754,IND,SG,23,75,63,27.6,3.8,8.6,0.441,1.2,3.5,0.35,2.6,5.1,0.504,0.512,0.7,0.8,0.79,0.5,2.2,2.7,4.5,0.9,0.2,1.7,2.4,9.5,8.450000000000001,0.0009678712559418,0.0009661225
1502_2023_BOS,2023,1502,Payton Pritchard,1610612738,BOS,PG,25,48,3,13.4,2.1,5.1,0.412,1.2,3.2,0.364,0.9,1.9,0.495,0.527,0.3,0.3,0.75,0.5,1.3,1.8,1.3,0.3,0.0,0.8,0.8,5.6,4.15,0.0003552473891456,0.0004463042
1503_2023_LAC,2023,1503,Bones Hyland,1610612746,LAC,PG,22,56,1,19.4,4.1,10.2,0.399,2.1,5.6,0.371,2.0,4.6,0.434,0.502,1.5,1.8,0.843,0.4,2.1,2.4,3.1,0.7,0.3,1.5,1.7,11.8,8.450000000000001,0.0009230937295171,0.0010154459
1504_2023_ORL,2023,1504,Bol Bol,1610612753,ORL,PF,23,70,33,21.5,3.7,6.8,0.546,0.4,1.6,0.265,3.3,5.2,0.633,0.577,1.2,1.5,0.759,1.0,4.8,5.8,1.0,0.4,1.2,1.6,1.3,9.1,10.1,0.0012115396149463,0.001055306
1505_2023_DEN,2023,1505,Peyton Watson,1610612743,DEN,SG,20,23,2,8.1,1.3,2.6,0.492,0.3,0.6,0.429,1.0,2.0,0.511,0.542,0.5,0.9,0.55,0.3,1.3,1.6,0.5,0.1,0.5,0.3,0.6,3.3,3.0,0.0002553517470315,0.00034765055
1506_2023_UTA,2023,1506,Udoka Azubuike,1610612762,UTA,C,23,36,4,10.0,1.6,2.0,0.819,0.0,0.0,0.0,1.6,2.0,0.819,0.819,0.2,0.6,0.35,0.9,2.4,3.3,0.3,0.2,0.4,0.5,0.9,3.5,4.85,0.0005527065527065,0.00048238243
1507_2023_MIN,2023,1507,Jaden McDaniels,1610612750,MIN,SF,22,79,79,30.6,4.7,9.1,0.517,1.4,3.4,0.398,3.3,5.7,0.588,0.591,1.3,1.8,0.736,1.2,2.7,3.9,1.9,0.9,1.0,1.4,3.4,12.1,9.000000000000002,0.0009583643914386,0.0010916308
1508_2023_MIN,2023,1508,Jordan McLaughlin,1610612750,MIN,PG,26,43,0,15.8,1.4,3.4,0.421,0.6,1.8,0.308,0.9,1.6,0.552,0.503,0.3,0.4,0.833,0.3,1.1,1.4,3.4,0.7,0.1,0.8,0.7,3.7,5.5,0.0005856671281013,0.00046050854
1509_2023_TOR,2023,1509,Malachi Flynn,1610612761,TOR,PG,24,53,2,13.0,1.6,4.6,0.36,0.9,2.5,0.353,0.8,2.1,0.367,0.457,0.5,0.6,0.758,0.3,1.2,1.4,1.3,0.4,0.1,0.5,1.2,4.6,2.8999999999999995,0.0003378575173297,0.00033786823
1510_2023_BRK,2023,1510,Cam Thomas,1610612751,BKN,SG,21,57,4,16.6,3.5,8.0,0.441,0.9,2.3,0.383,2.6,5.7,0.464,0.497,2.6,3.1,0.868,0.1,1.5,1.7,1.4,0.4,0.1,1.1,1.0,10.6,6.9,0.0007620941020543,0.0007271269
1511_2023_BOS,2023,1511,Luke Kornet,1610612738,BOS,C,27,69,0,11.7,1.6,2.5,0.665,0.0,0.2,0.231,1.6,2.3,0.701,0.674,0.5,0.6,0.821,1.2,1.6,2.9,0.8,0.2,0.7,0.4,1.2,3.8,4.749999999999999,0.0004066084574559,0.00041666467
1512_2023_PHO,2023,1512,Damion Lee,1610612756,PHX,SG,30,74,5,20.4,2.7,6.1,0.442,1.5,3.3,0.445,1.2,2.8,0.439,0.564,1.3,1.4,0.904,0.5,2.5,3.0,1.3,0.4,0.1,1.1,1.6,8.2,6.500000000000002,0.0006620492972092,0.00076385017
1513_2023_UTA,2023,1513,Juan Toscano-Anderson,1610612762,UTA,SF,29,52,9,13.5,1.2,2.8,0.448,0.2,0.8,0.186,1.1,1.9,0.56,0.476,0.4,0.5,0.792,0.5,1.8,2.4,1.3,0.3,0.2,0.7,1.5,3.0,2.85,0.0003247863247863,0.00033132653
1514_2023_MEM,2023,1514,Desmond Bane,1610612763,MEM,SG,24,58,58,31.7,7.8,16.2,0.479,2.9,7.0,0.408,4.9,9.2,0.534,0.568,3.1,3.5,0.883,0.7,4.3,5.0,4.4,1.0,0.4,2.2,2.6,21.5,18.15,0.0018722921394677,0.001901124
1515_2023_PHI,2023,1515,Jaden Springer,1610612755,PHI,SG,20,16,2,5.6,1.1,2.2,0.486,0.1,0.3,0.4,0.9,1.9,0.5,0.514,0.4,0.5,0.75,0.4,0.5,0.9,0.5,0.4,0.2,0.2,0.9,2.6,2.0000000000000004,0.0001988269211651,0.00024657915
1516_2023_BRK,2023,1516,Day'Ron Sharpe,1610612751,BKN,C,21,48,3,11.5,1.9,3.6,0.544,0.1,0.2,0.545,1.8,3.3,0.544,0.561,0.7,1.1,0.636,2.1,2.1,4.2,0.8,0.3,0.7,0.9,1.9,4.7,4.399999999999999,0.0004859730505853,0.0004970832
1517_2023_CHI,2023,1517,Tony Bradley,1610612741,CHI,C,25,12,0,2.8,0.5,1.0,0.5,0.3,0.4,0.6,0.3,0.6,0.429,0.625,0.3,0.3,1.0,0.1,0.8,0.9,0.1,0.1,0.1,0.1,0.2,1.6,1.9,0.000208848584776,0.00020865792
1518_2023_DAL,2023,1518,Frank Ntilikina,1610612742,DAL,SG,24,47,5,12.9,1.0,2.8,0.364,0.4,1.4,0.254,0.7,1.4,0.477,0.428,0.5,0.7,0.667,0.1,1.2,1.3,1.2,0.3,0.1,0.6,1.4,2.9,1.7000000000000002,0.0002068881586953,0.00020384029
1519_2023_ATL,2023,1519,Garrison Mathews,1610612737,ATL,SG,26,54,0,12.7,1.4,3.7,0.363,1.2,3.3,0.35,0.2,0.4,0.476,0.52,0.9,1.0,0.906,0.2,1.1,1.4,0.5,0.4,0.1,0.4,1.1,4.8,3.05,0.0003087200769269,0.00032332618
1520_2023_OKC,2023,1520,Jaylin Williams,1610612760,OKC,C,20,49,36,18.7,2.1,4.8,0.436,0.9,2.3,0.407,1.1,2.5,0.463,0.534,0.8,1.1,0.704,0.9,4.0,4.9,1.6,0.6,0.2,0.8,2.3,5.9,6.550000000000001,0.0007231975267748,0.00071479386
1521_2023_OKC,2023,1521,Jeremiah Robinson-Earl,1610612760,OKC,PF,22,43,20,18.9,2.6,5.8,0.444,0.9,2.6,0.333,1.7,3.2,0.533,0.518,0.8,1.0,0.833,1.7,2.5,4.2,1.0,0.6,0.3,0.4,1.7,6.8,6.400000000000001,0.0007066357513525,0.0007042768
1522_2023_OKC,2023,1522,Kenrich Williams,1610612760,OKC,PF,28,53,10,22.8,3.4,6.5,0.517,0.9,2.5,0.373,2.4,4.0,0.608,0.59,0.3,0.7,0.436,1.8,3.1,4.9,2.0,0.8,0.3,0.6,2.1,8.0,8.750000000000004,0.0009661035663023,0.0009467863
1523_2023_ORL,2023,1523,Caleb Houstan,1610612753,ORL,SF,20,51,4,15.9,1.3,3.6,0.363,0.9,2.7,0.338,0.4,0.9,0.435,0.489,0.3,0.4,0.833,0.7,1.3,1.9,0.6,0.2,0.1,0.4,1.2,3.8,2.2999999999999994,0.0002758951598392,0.000287161
1524_2023_PHI,2023,1524,Shake Milton,1610612755,PHI,SG,26,76,11,20.6,3.2,6.6,0.479,0.7,1.9,0.378,2.4,4.7,0.521,0.535,1.3,1.5,0.853,0.5,2.0,2.5,3.2,0.3,0.2,1.2,1.6,8.4,7.850000000000004,0.0007803956655731,0.0008287283
1525_2023_ATL,2023,1525,Aaron Holiday,1610612737,ATL,PG,26,63,6,13.4,1.5,3.5,0.418,0.6,1.4,0.409,0.9,2.1,0.424,0.5,0.4,0.5,0.844,0.4,0.8,1.2,1.4,0.6,0.2,0.6,1.3,3.9,3.0000000000000004,0.0003036590920593,0.00032637865
1526_2023_BRK,2023,1526,Yuta Watanabe,1610612751,BKN,SF,28,58,1,16.0,2.0,4.0,0.491,1.0,2.3,0.444,0.9,1.7,0.557,0.621,0.6,0.8,0.723,0.5,1.9,2.4,0.8,0.4,0.3,0.4,1.4,5.6,5.1,0.0005632869449966,0.0005215519
1527_2023_BRK,2023,1527,Edmond Sumner,1610612751,BKN,SG,27,53,12,13.9,2.3,5.1,0.461,0.6,1.6,0.356,1.8,3.4,0.511,0.519,1.9,2.0,0.917,0.2,1.2,1.5,1.3,0.6,0.2,0.9,1.6,7.1,4.999999999999998,0.0005522421029379,0.00057156215
1528_2023_DAL,2023,1528,Theo Pinson,1610612742,DAL,SG,27,40,1,8.1,0.8,2.2,0.356,0.6,1.6,0.355,0.2,0.6,0.36,0.483,0.3,0.3,0.846,0.3,1.3,1.6,1.2,0.2,0.0,0.3,0.9,2.4,2.65,0.000322502129731,0.00019161258
1529_2023_LAL,2023,1529,Thomas Bryant,1610612747,LAL,C,25,59,26,18.3,3.9,6.3,0.623,0.4,1.0,0.441,3.5,5.3,0.658,0.659,1.6,2.1,0.738,1.5,4.3,5.7,0.5,0.3,0.5,0.6,1.7,9.8,10.7,0.0009732138796671,0.0010309186
1530_2023_PHO,2023,1530,Josh Okogie,1610612756,PHX,SG,24,72,26,18.8,2.3,5.8,0.391,0.9,2.7,0.335,1.3,3.0,0.442,0.471,1.9,2.7,0.724,1.5,2.0,3.5,1.5,0.8,0.5,0.9,1.6,7.3,5.800000000000001,0.0005907516805866,0.0006447513
1531_2023_POR,2023,1531,Drew Eubanks,1610612757,POR,C,25,78,28,20.3,2.7,4.3,0.641,0.1,0.2,0.389,2.7,4.1,0.655,0.651,1.1,1.6,0.664,1.7,3.7,5.4,1.3,0.5,1.3,0.9,2.2,6.6,8.4,0.0009954965631666,0.00095229014
1532_2023_CLE,2023,1532,Dean Wade,1610612739,CLE,PF,26,44,13,20.3,1.7,4.0,0.412,1.0,2.9,0.354,0.6,1.1,0.56,0.54,0.3,0.5,0.652,0.5,3.0,3.4,0.8,0.6,0.5,0.4,2.0,4.7,4.699999999999999,0.0005177637014596,0.0005523444
1533_2023_LAC,2023,1533,Terance Mann,1610612746,LAC,SG,26,81,36,23.1,3.4,6.5,0.519,1.0,2.4,0.389,2.4,4.0,0.598,0.593,1.1,1.5,0.78,1.0,2.5,3.4,2.3,0.5,0.3,1.0,1.8,8.8,8.450000000000001,0.0009230937295171,0.0008699405
1534_2023_MIN,2023,1534,Jaylen Nowell,1610612750,MIN,SG,23,65,2,19.3,4.3,9.6,0.448,1.0,3.6,0.289,3.3,6.0,0.542,0.502,1.2,1.5,0.778,0.6,2.1,2.6,2.0,0.6,0.1,1.0,1.6,10.8,7.650000000000002,0.0008146097327228,0.0008934011
1535_2023_MIN,2023,1535,Naz Reid,1610612750,MIN,C,23,68,11,18.4,4.6,8.5,0.537,1.1,3.2,0.346,3.5,5.3,0.653,0.602,1.3,1.9,0.677,1.1,3.8,4.9,1.1,0.6,0.8,1.4,2.6,11.5,9.45,0.0010062826110105,0.0010926474
1536_2023_CHO,2023,1536,Jalen McDaniels,1610612766,CHA,SF,25,80,24,23.9,3.5,7.7,0.455,1.0,2.9,0.332,2.6,4.8,0.53,0.518,1.5,1.7,0.841,0.8,3.5,4.3,1.6,1.0,0.4,1.2,2.6,9.4,7.899999999999999,0.000962358387136,0.0010116969
1537_2023_WAS,2023,1537,Daniel Gafford,1610612764,WAS,C,24,78,47,20.6,3.7,5.1,0.732,0.0,0.0,0.0,3.7,5.1,0.732,0.732,1.6,2.4,0.679,2.1,3.5,5.6,1.1,0.4,1.3,1.1,2.4,9.0,10.0,0.0011282224854741,0.0009975068
1538_2023_SAC,2023,1538,Chimezie Metu,1610612758,SAC,PF,25,66,0,10.4,2.0,3.3,0.589,0.1,0.6,0.237,1.8,2.7,0.663,0.61,0.8,1.1,0.74,0.7,2.3,3.0,0.6,0.3,0.3,0.5,1.2,4.9,5.299999999999999,0.000522656673734,0.0005090412
1539_2023_LAL,2023,1539,Davon Reed,1610612747,LAL,SG,27,43,1,8.0,0.7,2.0,0.333,0.4,1.1,0.37,0.3,0.9,0.289,0.435,0.4,0.6,0.667,0.2,1.1,1.4,0.5,0.3,0.1,0.5,0.9,2.1,1.2499999999999996,0.0001136932102414,0.00014090234
1540_2023_SAC,2023,1540,KZ Okpala,1610612758,SAC,PF,23,35,3,7.1,0.5,1.1,0.421,0.2,0.6,0.333,0.3,0.5,0.529,0.513,0.2,0.2,0.875,0.2,0.8,1.0,0.4,0.2,0.2,0.2,1.1,1.3,1.0000000000000002,9.861446674227112e-05,0.00013880803
1541_2023_LAL,2023,1541,Wenyen Gabriel,1610612747,LAL,C,25,68,2,15.1,2.3,3.8,0.596,0.1,0.5,0.278,2.1,3.3,0.647,0.615,0.8,1.2,0.619,1.7,2.5,4.2,0.5,0.4,0.5,0.7,2.1,5.5,5.3,0.0004820592114238,0.00058686046
1542_2023_MIL,2023,1542,Thanasis Antetokounmpo,1610612749,MIL,PF,30,37,0,5.6,0.5,1.2,0.435,0.0,0.2,0.0,0.5,1.0,0.526,0.435,0.3,0.6,0.5,0.4,0.8,1.2,0.4,0.1,0.1,0.3,0.6,1.4,1.05,0.0001070500076464,0.00013156507
1543_2023_ORL,2023,1543,Moritz Wagner,1610612753,ORL,C,25,57,18,19.5,3.5,6.9,0.5,0.9,2.9,0.313,2.6,4.1,0.631,0.564,2.7,3.2,0.841,1.2,3.3,4.5,1.5,0.6,0.2,1.2,2.4,10.5,9.099999999999998,0.0010915851976249,0.0009653954
1544_2023_SAS,2023,1544,Keita Bates-Diop,1610612759,SAS,PF,27,67,42,21.7,3.5,6.9,0.508,0.8,2.1,0.394,2.7,4.8,0.557,0.568,1.8,2.2,0.793,1.0,2.7,3.7,1.5,0.7,0.3,0.8,0.9,9.7,9.749999999999998,0.0011690647482014,0.00084590947
1545_2023_IND,2023,1545,Oshae Brissett,1610612754,IND,PF,24,65,2,16.7,1.9,4.9,0.386,0.7,2.4,0.31,1.2,2.5,0.457,0.461,1.6,2.2,0.717,1.0,2.4,3.4,0.7,0.5,0.2,0.5,1.2,6.1,4.999999999999998,0.0005727048851726,0.00059164496
1546_2023_MIN,2023,1546,Nathan Knight,1610612750,MIN,C,25,38,0,7.7,1.2,2.1,0.568,0.2,0.6,0.364,1.0,1.6,0.644,0.617,1.0,1.5,0.684,0.6,0.9,1.5,0.3,0.3,0.2,0.6,1.1,3.7,2.499999999999999,0.0002662123309551,0.00032486347
1547_2023_BOS,2023,1547,Justin Jackson,1610612738,BOS,SF,27,23,0,4.7,0.3,1.2,0.259,0.2,0.9,0.25,0.1,0.3,0.286,0.352,0.0,0.1,0.5,0.1,0.7,0.7,0.4,0.2,0.2,0.1,0.3,0.9,0.95,8.132169149118303e-05,5.5817298e-05
1548_2023_OKC,2023,1548,Isaiah Joe,1610612760,OKC,SG,23,73,10,19.1,3.1,7.0,0.441,2.2,5.4,0.409,0.9,1.6,0.553,0.599,1.1,1.4,0.82,0.4,2.0,2.4,1.2,0.7,0.1,0.5,1.4,9.5,7.549999999999999,0.0008336093629237,0.0007136745
1549_2023_POR,2023,1549,Ryan Arcidiacono,1610612757,POR,PG,28,20,4,8.6,0.5,1.9,0.243,0.4,1.2,0.348,0.1,0.7,0.071,0.351,0.0,0.0,0.8,0.0,0.8,0.8,1.2,0.3,0.0,0.4,0.9,1.3,0.9000000000000002,0.0001066603460535,7.917136e-05
1550_2023_WAS,2023,1550,Anthony Gill,1610612764,WAS,PF,30,59,8,10.6,1.2,2.2,0.538,0.1,0.5,0.138,1.1,1.7,0.65,0.553,0.8,1.1,0.731,0.6,1.1,1.7,0.6,0.1,0.2,0.3,1.2,3.3,2.6999999999999997,0.000304620071078,0.00031668396
1551_2023_CHI,2023,1551,Javonte Green,1610612741,CHI,SF,29,32,1,15.0,1.9,3.4,0.565,0.4,1.1,0.371,1.5,2.3,0.658,0.625,0.9,1.4,0.667,0.8,1.9,2.8,0.7,0.8,0.7,0.6,1.6,5.2,5.15,0.0005660895850508,0.00053292635
1552_2023_MIA,2023,1552,Gabe Vincent,1610612748,MIA,PG,26,68,34,25.9,3.4,8.3,0.402,1.7,5.1,0.334,1.6,3.2,0.512,0.505,1.0,1.1,0.872,0.4,1.7,2.1,2.5,0.9,0.1,1.4,2.3,9.4,6.0500000000000025,0.0005725371439386,0.00078902143
1553_2023_MIA,2023,1553,Max Strus,1610612748,MIA,SF,26,80,33,28.4,4.1,9.9,0.41,2.5,7.0,0.35,1.6,2.8,0.559,0.535,1.0,1.1,0.876,0.6,2.6,3.2,2.1,0.5,0.2,0.9,2.1,11.5,8.200000000000001,0.0007760007570739,0.00093587994
1554_2023_CHO,2023,1554,Nick Richards,1610612766,CHA,C,25,65,9,18.7,3.0,4.8,0.629,0.0,0.0,1.0,3.0,4.8,0.628,0.631,2.1,2.8,0.749,2.3,4.1,6.4,0.6,0.2,1.1,0.9,2.4,8.2,9.0,0.0010963576562309,0.0009978825
1555_2023_CLE,2023,1555,Lamar Stevens,1610612739,CLE,SF,25,62,25,18.1,2.1,4.6,0.448,0.5,1.5,0.316,1.6,3.1,0.513,0.5,0.6,0.9,0.702,0.8,2.6,3.3,0.5,0.4,0.3,0.4,1.3,5.3,4.850000000000001,0.0005342880749104,0.0005457484
1556_2023_NOP,2023,1556,Naji Marshall,1610612740,NOP,SF,25,77,21,23.3,3.2,7.4,0.433,0.9,2.8,0.303,2.4,4.6,0.513,0.49,1.8,2.3,0.789,0.6,3.0,3.6,2.5,0.7,0.2,1.3,1.5,9.1,8.2,0.0009142092647304,0.0009174134
1557_2023_PHI,2023,1557,Paul Reed,1610612755,PHI,C,23,69,2,10.9,1.8,3.0,0.593,0.0,0.1,0.167,1.8,2.9,0.606,0.596,0.6,0.7,0.745,1.6,2.2,3.8,0.4,0.7,0.7,0.7,1.8,4.2,4.85,0.0004821552838254,0.00048454347
1558_2023_SAS,2023,1558,Tre Jones,1610612759,SAS,PG,23,68,65,29.2,5.0,10.9,0.459,0.7,2.3,0.285,4.4,8.6,0.506,0.489,2.2,2.5,0.86,0.8,2.8,3.6,6.6,1.3,0.1,1.6,1.4,12.9,14.85,0.0017805755395683,0.0016430187
1559_2023_MIA,2023,1559,Haywood Highsmith,1610612748,MIA,PF,26,54,11,17.9,1.7,4.0,0.431,0.7,2.0,0.339,1.0,2.0,0.523,0.516,0.2,0.5,0.464,1.1,2.4,3.5,0.8,0.7,0.3,0.8,1.5,4.4,4.100000000000001,0.0003880003785369,0.00051606796
1560_2023_MIA,2023,1560,Omer Yurtseven,1610612748,MIA,C,24,9,0,9.2,1.8,3.0,0.593,0.3,0.8,0.429,1.4,2.2,0.65,0.648,0.6,0.7,0.833,0.9,1.7,2.6,0.2,0.2,0.2,0.4,1.8,4.4,3.5500000000000003,0.0003359515472698,0.00042917137
1561_2023_UTA,2023,1561,Leandro Bolmaro,1610612762,UTA,SF,22,14,0,4.9,0.2,1.4,0.15,0.0,0.3,0.0,0.2,1.1,0.188,0.15,0.0,0.0,0.688,0.3,0.2,0.5,0.5,0.2,0.1,0.5,0.7,0.4,-0.8999999999999998,-0.0001025641025641,3.8357095e-05
1562_2023_IND,2023,1562,Terry Taylor,1610612754,IND,PF,23,31,2,8.5,1.3,2.4,0.52,0.2,0.6,0.263,1.1,1.8,0.607,0.553,0.2,0.4,0.545,0.9,0.6,1.5,0.3,0.1,0.2,0.3,0.8,2.9,2.0500000000000007,0.0002348090029207,0.0003116456
1563_2023_OKC,2023,1563,Jared Butler,1610612760,OKC,PG,22,6,1,12.8,2.5,5.3,0.469,1.2,2.3,0.5,1.3,3.0,0.444,0.578,0.0,0.0,0.762,0.2,0.5,0.7,1.3,0.8,0.0,0.8,0.8,6.2,4.5,0.0004968532626697,0.00060393405
1564_2023_NYK,2023,1564,Jericho Sims,1610612752,NYK,C,24,52,16,15.6,1.6,2.1,0.776,0.0,0.0,0.0,1.6,2.0,0.783,0.776,0.2,0.3,0.75,1.9,2.8,4.7,0.5,0.3,0.5,0.5,1.8,3.4,5.3,0.0005537561383345,0.00052166084
1565_2023_BOS,2023,1565,Sam Hauser,1610612738,BOS,SF,25,80,8,16.1,2.3,5.0,0.455,1.8,4.2,0.418,0.5,0.8,0.656,0.631,0.2,0.2,0.706,0.4,2.1,2.6,0.9,0.4,0.3,0.4,1.2,6.4,5.85,0.0005007704160246,0.00058172405
1566_2023_SAC,2023,1566,Kessler Edwards,1610612758,SAC,SF,22,36,4,10.7,1.0,2.6,0.387,0.5,1.5,0.309,0.5,1.1,0.5,0.478,0.3,0.4,0.733,0.6,1.1,1.7,0.6,0.4,0.2,0.4,1.1,2.8,2.1,0.0002070903801587,0.00023439545
1567_2023_WAS,2023,1567,Isaiah Todd,1610612764,WAS,PF,21,6,1,10.2,0.5,3.2,0.158,0.2,1.7,0.1,0.3,1.5,0.222,0.184,0.3,0.3,1.0,0.3,1.7,2.0,0.7,0.2,0.0,0.3,0.7,1.5,0.5499999999999996,6.205223670107741e-05,0.00010129572
